frame.number,frame.time_epoch,frame.len,btle.length,btle.central_bd_addr,btle.peripheral_bd_addr,btle.access_address,btle.data_header.llid,btatt.opcode,btatt.handle,btatt.value,inter_arrival_time,type
13298,1763251952.167523,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
13299,1763251952.167752,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13300,1763251952.182524,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13301,1763251952.182754,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002300739288330078,normal
13302,1763251952.197526,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13303,1763251952.197754,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13304,1763251952.197982,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13305,1763251952.19821,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13306,1763251952.227527,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02931690216064453,normal
13307,1763251952.242528,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13308,1763251952.242757,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13309,1763251952.257529,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13310,1763251952.257757,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13311,1763251952.27253,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13312,1763251952.272759,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13313,1763251952.287531,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13314,1763251952.287759,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13315,1763251952.302532,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13316,1763251952.317533,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13317,1763251952.317761,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13318,1763251952.332534,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13319,1763251952.332762,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13320,1763251952.42254,178,152,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.08977794647216797,normal
13321,1763251952.437541,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13322,1763251952.437769,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13323,1763251952.452542,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13324,1763251952.45277,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13325,1763251952.497545,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.04477500915527344,normal
13326,1763251952.497774,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13327,1763251952.512546,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13328,1763251952.512775,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13329,1763251952.527547,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13330,1763251952.527776,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13331,1763251952.542548,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13332,1763251952.542777,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13333,1763251952.557548,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014770984649658203,normal
13334,1763251952.572551,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015002965927124023,normal
13335,1763251952.572778,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002269744873046875,normal
13336,1763251952.587551,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13337,1763251952.587779,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13338,1763251952.602552,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13339,1763251952.60278,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13340,1763251952.632554,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029773950576782227,normal
13341,1763251952.632783,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13342,1763251952.647555,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13343,1763251952.647784,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13344,1763251952.662556,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13345,1763251952.677557,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13346,1763251952.692558,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13347,1763251952.692787,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13348,1763251952.707559,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13349,1763251952.707787,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13350,1763251952.73756,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
13351,1763251952.737789,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13352,1763251952.752561,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13353,1763251952.75279,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13354,1763251952.797565,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.04477500915527344,normal
13355,1763251952.797794,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13356,1763251952.827567,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
13357,1763251952.827796,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13358,1763251952.842568,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13359,1763251952.842797,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13360,1763251952.857569,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13361,1763251952.87257,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13362,1763251952.872799,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13363,1763251952.887571,122,96,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x03,-1,-1,,0.014772176742553711,normal
13364,1763251952.902572,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
13365,1763251952.902801,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13366,1763251952.917572,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014770984649658203,normal
13367,1763251952.917801,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13368,1763251952.932573,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13369,1763251952.947574,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
13370,1763251952.947803,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13371,1763251952.962576,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13372,1763251952.962804,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13373,1763251952.977576,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13374,1763251952.977805,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13375,1763251952.992578,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13376,1763251952.992806,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13377,1763251953.007579,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13378,1763251953.02258,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
13379,1763251953.022808,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13380,1763251953.03758,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13381,1763251953.037808,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13382,1763251953.052581,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13383,1763251953.052809,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13384,1763251953.067582,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13385,1763251953.067811,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13386,1763251953.082583,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13387,1763251953.097584,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13388,1763251953.097813,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13389,1763251953.112585,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13390,1763251953.112814,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13391,1763251953.127586,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13392,1763251953.127815,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13393,1763251953.142586,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014770984649658203,normal
13394,1763251953.142815,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13395,1763251953.157588,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13396,1763251953.157816,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13397,1763251953.18759,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029773950576782227,normal
13398,1763251953.202591,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13399,1763251953.202819,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13400,1763251953.217592,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13401,1763251953.217821,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13402,1763251953.232593,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13403,1763251953.232822,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13404,1763251953.247594,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13405,1763251953.247822,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13406,1763251953.262594,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13407,1763251953.277595,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13408,1763251953.277824,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13409,1763251953.292596,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13410,1763251953.292825,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13411,1763251953.307597,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13412,1763251953.307826,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13413,1763251953.322598,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13414,1763251953.322827,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13415,1763251953.397604,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.07477688789367676,normal
13416,1763251953.397833,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13417,1763251953.412605,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13418,1763251953.412833,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13419,1763251953.427605,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13420,1763251953.427834,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13421,1763251953.442606,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13422,1763251953.442835,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13423,1763251953.472608,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
13424,1763251953.472837,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13425,1763251953.487609,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13426,1763251953.487838,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13427,1763251953.50261,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13428,1763251953.502839,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13429,1763251953.517611,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13430,1763251953.51784,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13431,1763251953.532612,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13432,1763251953.532841,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13433,1763251953.547613,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13434,1763251953.547842,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13435,1763251953.562614,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13436,1763251953.562843,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13437,1763251953.577615,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13438,1763251953.577844,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13439,1763251953.592616,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772176742553711,normal
13440,1763251953.607617,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01500082015991211,normal
13441,1763251953.607845,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13442,1763251953.622617,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13443,1763251953.622845,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13444,1763251953.637618,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13445,1763251953.637846,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13446,1763251953.652619,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13447,1763251953.652847,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13448,1763251953.66762,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13449,1763251953.697622,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.030002117156982422,normal
13450,1763251953.697851,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13451,1763251953.742626,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.04477500915527344,normal
13452,1763251953.757627,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13453,1763251953.757855,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13454,1763251953.772628,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014773130416870117,normal
13455,1763251953.772856,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13456,1763251953.80263,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.029773950576782227,normal
13457,1763251953.802858,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002281665802001953,normal
13458,1763251953.817631,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.014772891998291016,normal
13459,1763251953.832632,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.015001058578491211,normal
13460,1763251953.83286,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022792816162109375,normal
13461,1763251953.847632,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13462,1763251953.847861,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13463,1763251953.862633,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13464,1763251953.862862,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.00022912025451660156,normal
13465,1763251953.877634,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.01477193832397461,normal
13466,1763251953.877863,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.0002288818359375,normal
13467,1763251953.907636,26,0,ec:e3:34:b3:26:ba,ec:e3:34:b2:e0:c2,0x43c4cdc5,0x01,-1,-1,,0.02977299690246582,normal
